일자,요일,도로명,start,end,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시
20200419,일,논현로,역삼역,차병원,32,29,27,25,24,24,24,24,25,24,26
20200419,일,논현로,차병원,학동역,24,27,26,26,28,29,29,27,27,28,30
20200419,일,논현로,학동역,강남을지병원,30,31,30,29,26,25,25,26,28,26,26
20200419,일,논현로,강남을지병원,압구정역,36,36,36,35,33,31,35,36,36,34,32
20200419,일,언주로,성수대교남단교차로,도산공원,29,29,30,29,28,28,28,29,30,30,29
20200419,일,언주로,도산공원,서울세관,29,34,34,34,32,29,31,32,31,30,30
20200419,일,언주로,서울세관,경복아파트,34,30,31,28,27,27,28,28,28,29,29
20200419,일,언주로,경복아파트,르네상스호텔,37,36,34,30,26,26,25,25,29,29,28
20200419,일,언주로,르네상스호텔,경복아파트,29,28,28,27,27,26,24,25,29,30,31
20200419,일,언주로,경복아파트,서울세관,31,31,28,30,29,31,31,30,28,30,30
20200419,일,언주로,서울세관,도산공원,33,34,30,28,27,26,27,28,27,28,26
20200419,일,언주로,도산공원,성수대교남단교차로,32,28,28,26,27,26,25,23,24,26,27
20200419,일,선릉로,압구정로데오역,학동사거리,30,23,19,22,24,23,22,22,19,23,20
20200419,일,선릉로,학동사거리,강남구청역,26,25,24,24,24,22,22,21,24,29,23
20200419,일,선릉로,강남구청역,삼릉공원,29,28,27,25,26,26,27,28,29,29,29
20200419,일,선릉로,삼릉공원,강남구청역,27,31,31,28,25,25,22,23,25,25,24
20200419,일,선릉로,강남구청역,학동사거리,24,26,25,26,25,25,25,23,26,25,25
20200419,일,선릉로,학동사거리,압구정로데오역,22,23,24,25,28,26,27,27,25,25,24
20200419,일,삼성로,청담사거리,청담공원앞,31,27,27,27,28,28,25,26,26,26,26
20200419,일,삼성로,청담공원앞,차관아파트,35,35,33,28,23,22,24,25,24,24,23
20200419,일,삼성로,차관아파트,포스코사거리,32,32,31,32,28,27,29,29,30,29,30
20200419,일,삼성로,포스코사거리,대치사거리,30,24,23,25,22,20,22,23,23,21,19
20200419,일,삼성로,대치사거리,포스코사거리,29,25,28,26,26,26,28,29,30,28,29
20200419,일,삼성로,포스코사거리,차관아파트,34,34,33,29,27,24,23,28,26,27,26
20200419,일,삼성로,차관아파트,청담공원앞,28,24,23,25,28,27,28,29,29,29,29
20200419,일,삼성로,청담공원앞,청담사거리,28,27,29,26,23,22,21,21,20,21,21
20200419,일,영동대로,경기고교앞,코엑스,33,27,25,28,29,29,29,28,29,29,28
20200419,일,영동대로,코엑스,삼성역,31,31,32,31,29,29,29,30,29,28,30
20200419,일,영동대로,삼성역,코엑스,40,33,28,24,23,22,21,22,22,23,24
20200419,일,영동대로,코엑스,경기고교앞,34,34,36,28,26,26,25,26,26,26,26
20200419,일,학동로,경기고교앞,청담공원앞,29,26,28,25,22,23,20,23,22,21,22
20200419,일,학동로,청담공원앞,강남구청역,30,32,32,28,29,27,28,30,28,31,30
20200419,일,학동로,강남구청역,서울세관,30,27,27,23,22,24,24,24,23,23,24
20200419,일,학동로,서울세관,학동역,35,23,22,28,29,28,26,29,28,27,28
20200419,일,학동로,학동역,논현역,26,26,25,24,23,20,19,19,18,18,18
20200419,일,학동로,논현역,학동역,27,29,26,27,28,27,28,27,27,27,27
20200419,일,학동로,학동역,서울세관,25,19,16,18,17,15,16,19,18,17,18
20200419,일,학동로,서울세관,강남구청역,25,24,25,27,27,26,26,27,24,27,29
20200419,일,학동로,강남구청역,청담공원앞,31,29,26,26,25,24,24,23,22,25,26
20200419,일,학동로,청담공원앞,경기고교앞,32,34,33,29,26,26,26,27,25,27,26
20200419,일,봉은사로,코엑스,차관아파트,26,28,29,26,25,24,23,24,25,24,23
20200419,일,봉은사로,차관아파트,삼릉공원,31,29,25,27,27,26,27,27,27,26,26
20200419,일,봉은사로,삼릉공원,경복아파트,22,27,26,22,21,20,22,19,20,19,20
20200419,일,봉은사로,경복아파트,차병원,20,17,16,16,16,15,15,15,16,15,16
20200419,일,봉은사로,차병원,교보타워사거리,29,28,30,27,26,24,21,22,22,21,23
20200419,일,봉은사로,교보타워사거리,차병원,30,26,25,23,19,20,20,18,19,19,21
20200419,일,봉은사로,차병원,경복아파트,24,28,28,29,28,27,26,28,26,26,27
20200419,일,봉은사로,경복아파트,삼릉공원,33,26,25,26,26,27,25,25,26,26,28
20200419,일,봉은사로,삼릉공원,차관아파트,25,32,30,34,33,31,31,31,32,31,31
20200419,일,봉은사로,차관아파트,코엑스,23,25,23,25,25,23,24,24,24,24,23
20200419,일,테헤란로,삼성역,포스코사거리,26,30,30,33,29,26,26,27,30,28,25
20200419,일,테헤란로,포스코사거리,르네상스호텔,33,34,30,28,27,24,25,26,26,25,28
20200419,일,테헤란로,르네상스호텔,역삼역,24,23,20,26,26,25,25,27,28,28,25
20200419,일,테헤란로,역삼역,강남역,31,29,29,32,34,34,33,34,35,33,33
20200419,일,테헤란로,강남역,역삼역,31,32,33,32,31,31,31,32,31,29,32
20200419,일,테헤란로,역삼역,르네상스호텔,28,30,30,27,26,22,21,22,21,22,22
20200419,일,테헤란로,르네상스호텔,포스코사거리,30,35,37,34,32,32,32,32,31,34,32
20200419,일,테헤란로,포스코사거리,삼성역,23,24,24,23,25,23,23,24,23,23,23
20200419,일,신반포로,논현역,반포역,35,37,36,37,38,36,34,38,34,36,36
20200419,일,신반포로,반포역,논현역,19,22,20,20,21,21,22,20,19,21,21
20200420,월,도산대로,청담사거리,학동사거리,27,25,27,27,28,27,28,28,28,23,23
20200420,월,도산대로,학동사거리,도산공원,33,28,22,19,18,19,16,16,16,15,16
20200420,월,도산대로,도산공원,강남을지병원,19,19,13,16,18,20,20,19,18,18,18
20200420,월,도산대로,강남을지병원,신사역,30,29,24,24,24,25,22,20,18,18,17
20200420,월,도산대로,신사역,강남을지병원,24,22,21,18,21,21,21,20,20,19,16
20200420,월,도산대로,강남을지병원,도산공원,26,22,22,21,22,21,21,20,19,19,15
20200420,월,도산대로,도산공원,학동사거리,22,20,20,23,23,23,22,23,23,21,17
20200420,월,도산대로,학동사거리,청담사거리,30,26,26,23,23,23,21,21,21,19,19
20200420,월,압구정로,청담사거리,압구정로데오역,31,29,25,25,25,25,23,22,23,24,23
20200420,월,압구정로,압구정로데오역,성수대교남단교차로,24,22,20,20,21,19,18,17,15,17,14
20200420,월,압구정로,성수대교남단교차로,압구정역,25,24,21,22,23,25,22,23,20,19,18
20200420,월,압구정로,압구정역,한남IC,29,29,27,25,24,23,23,22,23,23,24
20200420,월,압구정로,한남IC,압구정역,24,19,17,16,16,17,16,17,16,17,14
20200420,월,압구정로,압구정역,성수대교남단교차로,20,17,16,16,16,19,20,20,17,14,13
20200420,월,압구정로,성수대교남단교차로,압구정로데오역,22,18,18,20,21,22,20,20,21,19,20
20200420,월,압구정로,압구정로데오역,청담사거리,25,23,22,26,26,24,26,23,23,22,23
20200420,월,강남대로,강남역,교보타워사거리,25,20,12,9,8,7,7,8,8,8,6
20200420,월,강남대로,교보타워사거리,논현역,24,22,21,22,20,20,21,20,22,23,21
20200420,월,강남대로,교보타워사거리,강남역,19,17,16,15,17,17,17,16,16,17,17
20200420,월,강남대로,논현역,신사역,26,24,24,21,20,19,21,20,22,22,17
20200420,월,강남대로,논현역,교보타워사거리,22,22,21,20,22,20,18,17,16,18,17
20200420,월,강남대로,신사역,한남IC,48,46,45,44,41,43,42,43,41,38,38
20200420,월,강남대로,신사역,논현역,10,7,7,8,10,9,13,12,15,17,14
20200420,월,강남대로,한남IC,신사역,14,7,8,17,21,24,19,19,20,19,19
20200420,월,논현로,압구정역,강남을지병원,15,10,12,21,23,22,20,19,20,22,23
20200420,월,논현로,강남을지병원,학동역,20,19,16,15,21,21,19,19,23,24,25
20200420,월,논현로,학동역,차병원,13,12,16,21,19,17,17,13,15,14,14
20200420,월,논현로,차병원,역삼역,26,26,28,26,23,24,24,25,22,25,16
20200420,월,논현로,역삼역,차병원,23,22,19,17,16,17,15,12,13,11,8
20200420,월,논현로,차병원,학동역,24,24,25,25,25,24,24,23,25,24,23
20200420,월,논현로,학동역,강남을지병원,27,26,25,23,25,23,22,21,22,23,16
20200420,월,논현로,강남을지병원,압구정역,37,33,30,27,27,31,26,26,26,30,28
20200420,월,언주로,성수대교남단교차로,도산공원,26,20,22,24,25,27,25,25,26,28,27
20200420,월,언주로,도산공원,서울세관,17,12,14,18,23,21,21,18,20,22,21
20200420,월,언주로,서울세관,경복아파트,26,26,26,26,26,24,24,24,25,25,22
20200420,월,언주로,경복아파트,르네상스호텔,24,27,26,23,23,20,20,19,17,19,14
20200420,월,언주로,르네상스호텔,경복아파트,26,26,26,26,26,26,25,25,26,24,22
20200420,월,언주로,경복아파트,서울세관,26,26,26,26,24,25,24,26,24,24,20
20200420,월,언주로,서울세관,도산공원,23,23,25,24,23,24,22,20,22,21,14
20200420,월,언주로,도산공원,성수대교남단교차로,27,23,23,24,24,24,17,12,11,20,16
20200420,월,선릉로,압구정로데오역,학동사거리,25,24,23,21,20,19,18,17,17,17,19
20200420,월,선릉로,학동사거리,강남구청역,26,20,18,23,21,21,20,19,19,21,23
20200420,월,선릉로,강남구청역,삼릉공원,20,18,16,20,20,23,19,20,18,19,20
20200420,월,선릉로,삼릉공원,강남구청역,30,27,25,24,20,22,23,21,22,22,22
20200420,월,선릉로,강남구청역,학동사거리,24,22,22,23,22,24,22,22,22,25,20
20200420,월,선릉로,학동사거리,압구정로데오역,30,28,23,22,22,25,24,22,22,24,21
20200420,월,삼성로,청담사거리,청담공원앞,23,23,23,24,25,26,24,22,23,22,22
20200420,월,삼성로,청담공원앞,차관아파트,21,18,17,19,24,22,18,18,19,23,22
20200420,월,삼성로,차관아파트,포스코사거리,25,23,22,22,22,20,20,22,23,20,18
20200420,월,삼성로,포스코사거리,대치사거리,23,22,23,22,19,20,20,22,21,25,23
20200420,월,삼성로,대치사거리,포스코사거리,22,19,18,21,27,25,23,25,25,23,24
20200420,월,삼성로,포스코사거리,차관아파트,22,23,22,25,25,25,25,22,22,21,19
20200420,월,삼성로,차관아파트,청담공원앞,25,24,24,21,21,20,21,24,23,19,17
20200420,월,삼성로,청담공원앞,청담사거리,24,20,19,19,21,19,18,19,21,22,20
20200420,월,영동대로,경기고교앞,코엑스,29,27,27,27,27,27,27,27,28,28,26
20200420,월,영동대로,코엑스,삼성역,27,27,28,27,27,25,26,25,23,23,17
20200420,월,영동대로,삼성역,코엑스,23,22,21,21,21,23,21,21,22,26,25
20200420,월,영동대로,코엑스,경기고교앞,29,27,26,26,25,26,26,26,26,26,21
20200420,월,학동로,경기고교앞,청담공원앞,19,16,14,19,25,28,20,20,18,19,21
20200420,월,학동로,청담공원앞,강남구청역,27,23,17,19,20,21,20,22,26,25,24
20200420,월,학동로,강남구청역,서울세관,22,16,16,16,16,17,15,14,14,15,14
20200420,월,학동로,서울세관,학동역,18,16,17,24,23,26,24,20,21,22,24
20200420,월,학동로,학동역,논현역,21,17,13,12,14,14,13,11,12,14,11
20200420,월,학동로,논현역,학동역,26,25,24,26,25,24,24,24,25,25,22
20200420,월,학동로,학동역,서울세관,23,15,14,13,13,12,12,11,10,10,9
20200420,월,학동로,서울세관,강남구청역,22,20,19,22,22,23,22,23,21,23,19
20200420,월,학동로,강남구청역,청담공원앞,26,25,24,25,24,26,22,21,20,20,20
20200420,월,학동로,청담공원앞,경기고교앞,28,27,27,26,22,23,25,26,26,21,17
20200420,월,봉은사로,코엑스,차관아파트,21,17,16,17,18,19,18,19,22,19,19
20200420,월,봉은사로,차관아파트,삼릉공원,23,20,16,17,20,21,18,18,21,20,20
20200420,월,봉은사로,삼릉공원,경복아파트,24,23,22,20,21,18,18,17,18,21,23
20200420,월,봉은사로,경복아파트,차병원,9,9,8,9,10,10,9,9,9,9,11
20200420,월,봉은사로,차병원,교보타워사거리,25,25,24,24,24,21,20,19,17,15,13
20200420,월,봉은사로,교보타워사거리,차병원,22,21,20,16,15,18,14,11,9,10,12
20200420,월,봉은사로,차병원,경복아파트,26,24,23,22,22,23,22,23,23,20,14
20200420,월,봉은사로,경복아파트,삼릉공원,23,21,21,22,22,21,19,19,19,16,15
20200420,월,봉은사로,삼릉공원,차관아파트,29,27,24,25,25,25,24,24,23,23,21
20200420,월,봉은사로,차관아파트,코엑스,25,25,25,25,26,23,21,19,19,15,10
20200420,월,테헤란로,삼성역,포스코사거리,16,15,11,12,20,19,16,18,20,20,19
20200420,월,테헤란로,포스코사거리,르네상스호텔,24,24,23,20,20,22,20,19,21,21,21
20200420,월,테헤란로,르네상스호텔,역삼역,17,16,15,17,18,18,18,19,18,17,14
20200420,월,테헤란로,역삼역,강남역,27,27,27,28,30,28,27,24,24,20,10
20200420,월,테헤란로,강남역,역삼역,24,21,23,22,22,24,22,22,20,23,16
20200420,월,테헤란로,역삼역,르네상스호텔,29,27,24,19,18,18,15,15,16,15,14
20200420,월,테헤란로,르네상스호텔,포스코사거리,30,29,27,24,25,25,24,25,23,21,20
20200420,월,테헤란로,포스코사거리,삼성역,23,22,22,20,17,17,16,16,16,14,11
20200420,월,신반포로,논현역,반포역,39,37,35,33,30,36,37,33,33,33,34
20200420,월,신반포로,반포역,논현역,14,9,6,8,13,14,11,11,11,10,9
20200421,화,도산대로,청담사거리,학동사거리,26,25,24,25,24,27,26,23,24,20,22
20200421,화,도산대로,학동사거리,도산공원,28,24,21,17,16,16,16,15,16,16,17
20200421,화,도산대로,도산공원,강남을지병원,17,16,14,17,17,17,17,17,19,18,17
20200421,화,도산대로,강남을지병원,신사역,28,27,24,24,23,24,23,21,20,19,16
20200421,화,도산대로,신사역,강남을지병원,23,21,19,20,19,19,19,18,19,21,18
20200421,화,도산대로,강남을지병원,도산공원,24,22,20,18,19,20,19,20,21,20,18
20200421,화,도산대로,도산공원,학동사거리,21,19,19,21,21,21,21,22,21,21,18
20200421,화,도산대로,학동사거리,청담사거리,29,28,26,21,22,22,22,21,22,21,19
20200421,화,압구정로,청담사거리,압구정로데오역,29,28,24,21,22,23,23,22,24,23,24
20200421,화,압구정로,압구정로데오역,성수대교남단교차로,20,18,19,18,20,17,18,18,17,16,13
20200421,화,압구정로,성수대교남단교차로,압구정역,22,20,18,20,23,22,21,21,24,21,20
20200421,화,압구정로,압구정역,한남IC,27,26,26,24,23,23,23,23,24,25,24
20200421,화,압구정로,한남IC,압구정역,22,19,17,17,17,16,16,16,16,17,18
20200421,화,압구정로,압구정역,성수대교남단교차로,20,16,14,16,18,19,20,20,18,14,14
20200421,화,압구정로,성수대교남단교차로,압구정로데오역,24,18,17,18,18,18,18,22,21,21,20
20200421,화,압구정로,압구정로데오역,청담사거리,24,21,22,22,25,24,24,22,23,23,23
20200421,화,강남대로,강남역,교보타워사거리,22,21,19,15,15,15,14,9,13,14,13
20200421,화,강남대로,교보타워사거리,논현역,21,20,19,17,17,16,16,17,17,17,17
20200421,화,강남대로,교보타워사거리,강남역,18,17,15,15,17,15,17,17,18,20,19
20200421,화,강남대로,논현역,신사역,26,24,21,13,13,14,15,15,19,20,14
20200421,화,강남대로,논현역,교보타워사거리,20,21,21,20,20,20,18,17,18,18,17
20200421,화,강남대로,신사역,한남IC,40,43,41,41,38,42,41,43,41,41,40
20200421,화,강남대로,신사역,논현역,10,7,8,7,9,11,13,13,16,18,18
20200421,화,강남대로,한남IC,신사역,16,11,12,14,20,23,17,19,23,26,21
20200421,화,논현로,압구정역,강남을지병원,14,11,11,14,21,22,20,21,21,23,22
20200421,화,논현로,강남을지병원,학동역,19,17,16,18,22,22,23,24,25,25,25
20200421,화,논현로,학동역,차병원,16,14,15,15,17,18,17,16,18,19,18
20200421,화,논현로,차병원,역삼역,24,24,25,24,26,26,26,26,26,27,21
20200421,화,논현로,역삼역,차병원,22,20,16,15,15,16,16,13,15,15,13
20200421,화,논현로,차병원,학동역,24,24,23,23,23,24,24,25,25,24,21
20200421,화,논현로,학동역,강남을지병원,25,22,22,23,22,23,22,22,22,21,15
20200421,화,논현로,강남을지병원,압구정역,36,33,30,29,31,30,27,24,27,27,29
20200421,화,언주로,성수대교남단교차로,도산공원,26,23,20,23,23,24,26,25,25,26,25
20200421,화,언주로,도산공원,서울세관,17,14,13,16,20,21,21,21,24,23,22
20200421,화,언주로,서울세관,경복아파트,26,26,25,25,26,25,24,25,25,26,24
20200421,화,언주로,경복아파트,르네상스호텔,23,25,26,21,22,21,21,20,21,21,15
20200421,화,언주로,르네상스호텔,경복아파트,24,25,25,25,25,25,25,25,26,26,22
20200421,화,언주로,경복아파트,서울세관,27,25,24,26,24,24,25,25,26,25,21
20200421,화,언주로,서울세관,도산공원,22,21,22,22,20,20,21,22,24,21,14
20200421,화,언주로,도산공원,성수대교남단교차로,26,22,21,23,23,22,17,13,12,18,13
20200421,화,선릉로,압구정로데오역,학동사거리,23,21,19,19,18,21,19,18,16,17,17
20200421,화,선릉로,학동사거리,강남구청역,25,21,15,21,20,21,21,20,21,23,21
20200421,화,선릉로,강남구청역,삼릉공원,20,19,19,19,20,19,19,17,16,23,21
20200421,화,선릉로,삼릉공원,강남구청역,28,25,22,21,20,20,18,20,18,24,21
20200421,화,선릉로,강남구청역,학동사거리,23,20,20,23,21,21,22,21,22,22,19
20200421,화,선릉로,학동사거리,압구정로데오역,26,26,25,24,23,22,21,19,19,19,18
20200421,화,삼성로,청담사거리,청담공원앞,24,22,20,24,25,24,26,23,23,22,21
20200421,화,삼성로,청담공원앞,차관아파트,21,18,17,19,21,22,21,20,20,23,23
20200421,화,삼성로,차관아파트,포스코사거리,24,24,21,21,23,20,18,20,22,20,18
20200421,화,삼성로,포스코사거리,대치사거리,22,22,21,22,20,21,22,23,23,22,19
20200421,화,삼성로,대치사거리,포스코사거리,21,15,16,19,23,22,25,24,24,25,22
20200421,화,삼성로,포스코사거리,차관아파트,24,22,23,23,25,24,23,21,22,22,18
20200421,화,삼성로,차관아파트,청담공원앞,24,21,19,17,19,19,21,25,24,24,20
20200421,화,삼성로,청담공원앞,청담사거리,22,18,16,17,17,20,18,21,21,23,19
20200421,화,영동대로,경기고교앞,코엑스,27,26,27,27,27,27,27,27,27,28,28
20200421,화,영동대로,코엑스,삼성역,26,25,26,27,28,26,25,24,26,24,18
20200421,화,영동대로,삼성역,코엑스,23,21,20,20,22,23,20,21,23,29,27
20200421,화,영동대로,코엑스,경기고교앞,26,26,25,26,25,26,26,25,26,26,26
20200421,화,학동로,경기고교앞,청담공원앞,19,13,11,15,18,20,18,19,20,21,20
20200421,화,학동로,청담공원앞,강남구청역,26,20,16,17,20,21,23,25,25,25,26
20200421,화,학동로,강남구청역,서울세관,19,16,13,15,16,15,16,15,16,16,17
20200421,화,학동로,서울세관,학동역,19,16,15,24,27,25,23,26,26,26,24
20200421,화,학동로,학동역,논현역,16,16,15,13,12,13,16,12,13,11,11
20200421,화,학동로,논현역,학동역,24,22,23,23,23,24,23,21,21,24,26
20200421,화,학동로,학동역,서울세관,21,16,13,12,12,13,12,13,12,15,11
20200421,화,학동로,서울세관,강남구청역,22,21,18,21,21,21,21,21,19,21,17
20200421,화,학동로,강남구청역,청담공원앞,24,23,21,24,23,24,22,21,20,20,18
20200421,화,학동로,청담공원앞,경기고교앞,28,26,24,23,25,25,23,25,23,21,18
20200421,화,봉은사로,코엑스,차관아파트,20,17,15,15,16,17,18,19,21,23,20
20200421,화,봉은사로,차관아파트,삼릉공원,24,19,15,16,19,21,18,17,19,22,21
20200421,화,봉은사로,삼릉공원,경복아파트,23,23,21,18,18,18,17,17,19,21,22
20200421,화,봉은사로,경복아파트,차병원,10,7,7,8,9,8,7,8,10,11,11
20200421,화,봉은사로,차병원,교보타워사거리,25,23,21,22,22,20,20,18,17,16,13
20200421,화,봉은사로,교보타워사거리,차병원,23,19,17,15,16,17,12,11,12,14,14
20200421,화,봉은사로,차병원,경복아파트,24,23,22,24,23,19,22,24,23,20,17
20200421,화,봉은사로,경복아파트,삼릉공원,22,20,18,20,20,19,19,19,18,16,15
20200421,화,봉은사로,삼릉공원,차관아파트,26,25,24,22,22,23,24,25,24,23,21
20200421,화,봉은사로,차관아파트,코엑스,21,23,23,24,22,21,21,19,18,15,10
20200421,화,테헤란로,삼성역,포스코사거리,18,16,12,11,19,19,15,16,23,23,23
20200421,화,테헤란로,포스코사거리,르네상스호텔,24,22,18,18,19,20,20,22,22,22,22
20200421,화,테헤란로,르네상스호텔,역삼역,16,15,14,14,16,17,17,20,19,18,15
20200421,화,테헤란로,역삼역,강남역,27,27,26,27,27,27,25,27,28,25,15
20200421,화,테헤란로,강남역,역삼역,24,22,21,22,22,21,22,22,23,24,21
20200421,화,테헤란로,역삼역,르네상스호텔,27,24,23,19,18,17,15,16,16,15,14
20200421,화,테헤란로,르네상스호텔,포스코사거리,28,27,24,23,23,23,23,22,24,22,21
20200421,화,테헤란로,포스코사거리,삼성역,23,19,19,18,19,18,18,16,17,14,12
20200421,화,신반포로,논현역,반포역,34,34,33,33,31,30,32,33,32,33,34
20200421,화,신반포로,반포역,논현역,17,10,9,10,15,15,12,10,9,10,14
20200422,수,도산대로,청담사거리,학동사거리,26,27,26,27,26,26,25,27,27,23,20
20200422,수,도산대로,학동사거리,도산공원,31,29,25,20,18,20,17,15,16,16,14
20200422,수,도산대로,도산공원,강남을지병원,18,18,14,17,18,19,19,18,18,16,16
20200422,수,도산대로,강남을지병원,신사역,31,28,26,24,25,23,21,20,18,16,14
20200422,수,도산대로,신사역,강남을지병원,25,22,20,20,22,21,18,20,18,18,17
20200422,수,도산대로,강남을지병원,도산공원,26,23,21,21,21,20,21,21,21,17,13
20200422,수,도산대로,도산공원,학동사거리,21,20,19,22,23,23,21,22,23,21,17
20200422,수,도산대로,학동사거리,청담사거리,30,27,25,22,22,21,22,22,19,20,19
20200422,수,압구정로,청담사거리,압구정로데오역,29,28,27,24,23,25,23,23,23,24,24
20200422,수,압구정로,압구정로데오역,성수대교남단교차로,22,19,21,20,20,20,18,16,17,15,10
20200422,수,압구정로,성수대교남단교차로,압구정역,26,23,21,21,23,23,24,22,21,16,15
20200422,수,압구정로,압구정역,한남IC,29,27,25,25,22,24,24,23,23,23,21
20200422,수,압구정로,한남IC,압구정역,24,21,19,17,17,18,16,16,15,14,13
20200422,수,압구정로,압구정역,성수대교남단교차로,22,20,19,20,21,20,21,20,18,14,13
20200422,수,압구정로,성수대교남단교차로,압구정로데오역,25,20,18,19,20,21,21,18,19,21,22
20200422,수,압구정로,압구정로데오역,청담사거리,24,23,23,24,26,24,25,26,24,23,25
20200422,수,강남대로,강남역,교보타워사거리,23,22,20,16,15,15,13,11,14,13,11
20200422,수,강남대로,교보타워사거리,논현역,23,21,19,17,17,19,17,17,18,18,16
20200422,수,강남대로,교보타워사거리,강남역,20,17,16,18,18,20,20,18,20,19,19
20200422,수,강남대로,논현역,신사역,28,26,22,19,18,16,16,17,16,19,12
20200422,수,강남대로,논현역,교보타워사거리,22,22,21,20,19,20,19,15,16,19,15
20200422,수,강남대로,신사역,한남IC,45,46,44,44,43,43,43,42,42,36,35
20200422,수,강남대로,신사역,논현역,11,7,8,9,11,12,13,14,16,19,17
20200422,수,강남대로,한남IC,신사역,20,14,13,18,22,25,19,18,20,18,20
20200422,수,논현로,압구정역,강남을지병원,19,17,18,19,23,24,21,19,21,20,20
20200422,수,논현로,강남을지병원,학동역,19,19,20,22,23,25,23,24,24,25,26
20200422,수,논현로,학동역,차병원,18,15,16,16,19,20,18,16,16,17,18
20200422,수,논현로,차병원,역삼역,28,27,27,24,26,25,25,24,25,25,20
20200422,수,논현로,역삼역,차병원,24,21,18,16,17,17,15,14,15,16,13
20200422,수,논현로,차병원,학동역,25,24,25,24,25,25,25,24,25,23,18
20200422,수,논현로,학동역,강남을지병원,27,24,23,22,24,23,22,23,22,20,13
20200422,수,논현로,강남을지병원,압구정역,38,32,32,30,26,29,29,28,30,27,28
20200422,수,언주로,성수대교남단교차로,도산공원,25,23,24,25,26,27,25,26,28,28,27
20200422,수,언주로,도산공원,서울세관,15,15,15,20,23,23,21,19,22,22,23
20200422,수,언주로,서울세관,경복아파트,27,26,26,25,26,26,24,25,26,24,24
20200422,수,언주로,경복아파트,르네상스호텔,25,28,25,23,23,23,22,23,21,23,21
20200422,수,언주로,르네상스호텔,경복아파트,27,25,25,26,26,26,25,24,26,25,24
20200422,수,언주로,경복아파트,서울세관,27,26,27,25,26,26,26,27,24,23,21
20200422,수,언주로,서울세관,도산공원,24,24,22,23,24,24,23,22,23,18,12
20200422,수,언주로,도산공원,성수대교남단교차로,28,23,22,23,24,24,18,12,12,17,11
20200422,수,선릉로,압구정로데오역,학동사거리,25,23,21,20,20,20,19,19,16,17,18
20200422,수,선릉로,학동사거리,강남구청역,24,18,22,24,22,23,21,21,23,24,20
20200422,수,선릉로,강남구청역,삼릉공원,19,21,20,21,23,22,19,21,19,17,20
20200422,수,선릉로,삼릉공원,강남구청역,29,28,24,22,19,21,20,19,21,21,16
20200422,수,선릉로,강남구청역,학동사거리,25,23,22,23,23,23,21,21,23,22,19
20200422,수,선릉로,학동사거리,압구정로데오역,25,25,23,27,23,23,21,21,21,21,21
20200422,수,삼성로,청담사거리,청담공원앞,25,24,23,23,26,26,23,23,22,22,23
20200422,수,삼성로,청담공원앞,차관아파트,22,21,20,19,23,25,23,22,22,24,25
20200422,수,삼성로,차관아파트,포스코사거리,28,26,23,23,23,23,23,24,24,20,21
20200422,수,삼성로,포스코사거리,대치사거리,24,22,20,21,20,24,22,22,22,22,23
20200422,수,삼성로,대치사거리,포스코사거리,23,20,18,22,24,25,26,24,25,24,22
20200422,수,삼성로,포스코사거리,차관아파트,23,23,26,26,25,26,23,22,21,20,16
20200422,수,삼성로,차관아파트,청담공원앞,24,21,22,19,19,20,22,25,26,21,19
20200422,수,삼성로,청담공원앞,청담사거리,24,19,17,18,18,20,20,19,23,22,19
20200422,수,영동대로,경기고교앞,코엑스,29,28,28,27,27,27,27,28,28,28,28
20200422,수,영동대로,코엑스,삼성역,28,29,29,28,29,28,26,25,26,23,18
20200422,수,영동대로,삼성역,코엑스,22,20,21,23,23,22,21,21,23,27,26
20200422,수,영동대로,코엑스,경기고교앞,27,26,26,26,26,27,24,25,26,26,21
20200422,수,학동로,경기고교앞,청담공원앞,21,14,13,16,24,24,21,18,19,21,20
20200422,수,학동로,청담공원앞,강남구청역,27,19,18,18,19,20,24,24,25,21,23
20200422,수,학동로,강남구청역,서울세관,22,17,19,17,19,17,16,15,15,14,16
20200422,수,학동로,서울세관,학동역,20,17,17,25,26,26,26,23,21,24,22
20200422,수,학동로,학동역,논현역,21,16,15,14,15,14,12,13,11,11,8
20200422,수,학동로,논현역,학동역,27,26,25,25,26,24,24,23,22,24,23
20200422,수,학동로,학동역,서울세관,20,17,15,12,13,12,12,12,11,11,9
20200422,수,학동로,서울세관,강남구청역,22,20,19,20,23,23,23,21,22,20,17
20200422,수,학동로,강남구청역,청담공원앞,24,23,24,22,25,23,21,20,21,21,19
20200422,수,학동로,청담공원앞,경기고교앞,27,27,26,25,25,25,27,26,26,21,16
20200422,수,봉은사로,코엑스,차관아파트,23,18,14,15,18,18,20,20,21,20,20
20200422,수,봉은사로,차관아파트,삼릉공원,25,19,15,18,20,20,20,19,20,19,22
20200422,수,봉은사로,삼릉공원,경복아파트,26,25,24,20,18,19,19,18,17,20,22
20200422,수,봉은사로,경복아파트,차병원,9,9,7,7,10,11,11,10,8,9,12
20200422,수,봉은사로,차병원,교보타워사거리,24,24,23,23,24,25,21,19,19,14,12
20200422,수,봉은사로,교보타워사거리,차병원,21,20,18,17,18,16,14,11,11,10,12
20200422,수,봉은사로,차병원,경복아파트,24,24,22,23,22,22,24,23,21,20,17
20200422,수,봉은사로,경복아파트,삼릉공원,22,22,20,22,22,21,19,20,18,17,14
